product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price
KELP,122400.0,"[2012.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2012.0,26.0,2016.0,-26.0,-26.0,26.0,52.0,2014.0,2014.0,-50.0,50.0,34.0,,,,,,,,,2013.8
RAINFOREST_RESIN,122400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.2
KELP,122500.0,"[2011.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2014.0, 2015.0, nan, nan]","[-2.0, -25.0, nan, nan]",2011.0,27.0,2014.0,-2.0,-27.0,27.0,54.0,2012.5,2012.962962962963,-50.0,50.0,34.0,,,,,,,,,2013.7
RAINFOREST_RESIN,122500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.2
KELP,122600.0,"[2013.0, 2011.0, nan, nan]","[1.0, 29.0, nan, nan]","[2014.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2013.0,1.0,2014.0,-29.0,-29.0,30.0,59.0,2013.5,2012.5084745762713,-50.0,50.0,34.0,,,,,,,,,2013.7
RAINFOREST_RESIN,122600.0,"[9998.0, 9996.0, 9995.0, nan]","[5.0, 1.0, 28.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9998.0,5.0,10004.0,-1.0,-29.0,34.0,63.0,10001.0,9999.84126984127,-50.0,50.0,1.0,,,,,,,,,10000.4
KELP,122700.0,"[2010.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2014.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2010.0,25.0,2014.0,-25.0,-25.0,25.0,50.0,2012.0,2012.0,-50.0,50.0,34.0,,,,,,,,,2013.3
RAINFOREST_RESIN,122700.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.2
KELP,122800.0,"[2011.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2013.0, 2014.0, nan, nan]","[-6.0, -29.0, nan, nan]",2011.0,29.0,2013.0,-6.0,-35.0,29.0,64.0,2012.0,2012.546875,-50.0,50.0,34.0,,,,,,,,,2012.8
RAINFOREST_RESIN,122800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.2
KELP,122900.0,"[2013.0, 2011.0, 2010.0, nan]","[1.0, 2.0, 30.0, nan]","[2014.0, nan, nan, nan]","[-32.0, nan, nan, nan]",2013.0,1.0,2014.0,-32.0,-32.0,33.0,65.0,2013.5,2012.0461538461539,-50.0,50.0,34.0,,,,,,,,,2012.7
RAINFOREST_RESIN,122900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.2
KELP,123000.0,"[2010.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2014.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2010.0,26.0,2014.0,-26.0,-26.0,26.0,52.0,2012.0,2012.0,-50.0,50.0,33.0,,,,,,,,,2012.6
RAINFOREST_RESIN,123000.0,"[9998.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9998.0,1.0,10005.0,-26.0,-26.0,27.0,53.0,10001.5,9999.962264150943,-50.0,50.0,1.0,,,,,,,,,10000.5
KELP,123100.0,"[2011.0, nan, nan, nan]","[34.0, nan, nan, nan]","[2014.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2011.0,34.0,2014.0,-26.0,-26.0,34.0,60.0,2012.5,2012.3,-50.0,50.0,33.0,,,,,,,,,2012.4
RAINFOREST_RESIN,123100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-7.0, -1.0, -25.0, nan]",9996.0,1.0,10002.0,-7.0,-33.0,26.0,59.0,9999.0,10000.237288135593,-50.0,50.0,1.0,,,,,,,,,10000.1
KELP,123200.0,"[2012.0, nan, nan, nan]","[19.0, nan, nan, nan]","[2014.0, 2015.0, nan, nan]","[-1.0, -23.0, nan, nan]",2012.0,19.0,2014.0,-1.0,-24.0,19.0,43.0,2013.0,2013.6511627906978,-50.0,50.0,33.0,,,,,,,,,2012.6
RAINFOREST_RESIN,123200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.1
KELP,123300.0,"[2010.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2014.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2010.0,29.0,2014.0,-29.0,-29.0,29.0,58.0,2012.0,2012.0,-50.0,50.0,33.0,,,,,,,,,2012.6
RAINFOREST_RESIN,123300.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.1
KELP,123400.0,"[2011.0, 2010.0, nan, nan]","[6.0, 22.0, nan, nan]","[2013.0, 2014.0, nan, nan]","[-1.0, -21.0, nan, nan]",2011.0,6.0,2013.0,-1.0,-22.0,28.0,50.0,2012.0,2011.86,-50.0,50.0,33.0,,,,,,,,,2012.3
RAINFOREST_RESIN,123400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.1
KELP,123500.0,"[2009.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2013.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2009.0,31.0,2013.0,-31.0,-31.0,31.0,62.0,2011.0,2011.0,-50.0,50.0,33.0,,,,,,,,,2012.1
RAINFOREST_RESIN,123500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,9999.8
KELP,123600.0,"[2010.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2013.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2010.0,21.0,2013.0,-21.0,-21.0,21.0,42.0,2011.5,2011.5,-50.0,50.0,33.0,,,,,,,,,2011.9
RAINFOREST_RESIN,123600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,10000.0
KELP,123700.0,"[2010.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2013.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2010.0,23.0,2013.0,-23.0,-23.0,23.0,46.0,2011.5,2011.5,-50.0,50.0,33.0,,,,,,,,,2011.6
RAINFOREST_RESIN,123700.0,"[10002.0, 9996.0, 9995.0, nan]","[6.0, 2.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",10002.0,6.0,10004.0,-2.0,-23.0,29.0,52.0,10003.0,10000.23076923077,-50.0,50.0,1.0,,,,,,,,,10000.6
KELP,123800.0,"[2013.0, 2010.0, nan, nan]","[1.0, 24.0, nan, nan]","[2014.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2013.0,1.0,2014.0,-24.0,-24.0,25.0,49.0,2013.5,2012.0204081632653,-50.0,50.0,33.0,,,,,,,,,2011.9
RAINFOREST_RESIN,123800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[9998.0, 10002.0, 10004.0, 10005.0]","[-1.0, -3.0, -1.0, -23.0]",9996.0,1.0,9998.0,-1.0,-28.0,24.0,52.0,9997.0,10000.076923076924,-50.0,50.0,-5.0,,,,,,,,,10000.0
KELP,123900.0,"[2011.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2014.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2011.0,26.0,2014.0,-26.0,-26.0,26.0,52.0,2012.5,2012.5,-50.0,50.0,32.0,,,,,,,,,2012.0
RAINFOREST_RESIN,123900.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-4.0,,,,,,,,,10000.0
KELP,124000.0,"[2013.0, 2011.0, nan, nan]","[1.0, 20.0, nan, nan]","[2014.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2013.0,1.0,2014.0,-20.0,-20.0,21.0,41.0,2013.5,2012.5121951219512,-50.0,50.0,32.0,,,,,,,,,2012.5
RAINFOREST_RESIN,124000.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,-4.0,,,,,,,,,10000.0
KELP,124100.0,"[2011.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2012.0, 2015.0, nan, nan]","[-3.0, -27.0, nan, nan]",2011.0,27.0,2012.0,-3.0,-30.0,27.0,57.0,2011.5,2012.9473684210527,-50.0,50.0,31.0,,,,,,,,,2012.5
RAINFOREST_RESIN,124100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-4.0,,,,,,,,,10000.0
KELP,124200.0,"[2012.0, 2011.0, nan, nan]","[4.0, 24.0, nan, nan]","[2015.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2012.0,4.0,2015.0,-24.0,-24.0,28.0,52.0,2013.5,2012.923076923077,-50.0,50.0,34.0,,,,,,,,,2012.9
RAINFOREST_RESIN,124200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-4.0,,,,,,,,,9999.4
KELP,124300.0,"[2012.0, 2011.0, nan, nan]","[3.0, 20.0, nan, nan]","[2015.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2012.0,3.0,2015.0,-20.0,-20.0,23.0,43.0,2013.5,2012.9302325581396,-50.0,50.0,34.0,,,,,,,,,2012.9
RAINFOREST_RESIN,124300.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,-4.0,,,,,,,,,10000.0
KELP,124400.0,"[2011.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2015.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2011.0,27.0,2015.0,-27.0,-27.0,27.0,54.0,2013.0,2013.0,-50.0,50.0,34.0,,,,,,,,,2013.0
RAINFOREST_RESIN,124400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-4.0,,,,,,,,,10000.0
KELP,124500.0,"[2011.0, nan, nan, nan]","[18.0, nan, nan, nan]","[2013.0, 2014.0, nan, nan]","[-4.0, -21.0, nan, nan]",2011.0,18.0,2013.0,-4.0,-25.0,18.0,43.0,2012.0,2012.6511627906978,-50.0,50.0,34.0,,,,,,,,,2012.7
RAINFOREST_RESIN,124500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-5.0, -1.0, -20.0, nan]",9996.0,1.0,9998.0,-5.0,-26.0,21.0,47.0,9997.0,9999.787234042553,-50.0,50.0,-4.0,,,,,,,,,9999.4
KELP,124600.0,"[2013.0, 2011.0, nan, nan]","[1.0, 21.0, nan, nan]","[2014.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2013.0,1.0,2014.0,-21.0,-21.0,22.0,43.0,2013.5,2012.5116279069769,-50.0,50.0,34.0,,,,,,,,,2013.1
RAINFOREST_RESIN,124600.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9995.0,21.0,10002.0,-1.0,-22.0,21.0,43.0,9998.5,10000.046511627907,-50.0,50.0,1.0,,,,,,,,,9999.1
KELP,124700.0,"[2011.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2013.0, 2014.0, nan, nan]","[-5.0, -22.0, nan, nan]",2011.0,22.0,2013.0,-5.0,-27.0,22.0,49.0,2012.0,2012.5510204081634,-50.0,50.0,34.0,,,,,,,,,2012.8
RAINFOREST_RESIN,124700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -2.0, -20.0, nan]",9996.0,2.0,9998.0,-1.0,-23.0,22.0,45.0,9997.0,9999.955555555556,-50.0,50.0,1.0,,,,,,,,,9998.5
KELP,124800.0,"[2011.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2014.0, 2015.0, nan, nan]","[-2.0, -23.0, nan, nan]",2011.0,25.0,2014.0,-2.0,-25.0,25.0,50.0,2012.5,2012.96,-50.0,50.0,34.0,,,,,,,,,2012.6
RAINFOREST_RESIN,124800.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 2.0, 23.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9998.0,9.0,10004.0,-2.0,-25.0,34.0,59.0,10001.0,9999.694915254237,-50.0,50.0,2.0,,,,,,,,,9998.7
KELP,124900.0,"[2011.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2014.0, 2015.0, nan, nan]","[-1.0, -30.0, nan, nan]",2011.0,31.0,2014.0,-1.0,-31.0,31.0,62.0,2012.5,2012.983870967742,-50.0,50.0,34.0,,,,,,,,,2012.5
RAINFOREST_RESIN,124900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,2.0,,,,,,,,,9998.7
KELP,125000.0,"[2012.0, 2011.0, nan, nan]","[1.0, 25.0, nan, nan]","[2015.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2012.0,1.0,2015.0,-26.0,-26.0,26.0,52.0,2013.5,2013.0192307692307,-50.0,50.0,34.0,,,,,,,,,2012.8
RAINFOREST_RESIN,125000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,2.0,,,,,,,,,9999.3
KELP,125100.0,"[2012.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2015.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2012.0,27.0,2015.0,-27.0,-27.0,27.0,54.0,2013.5,2013.5,-50.0,50.0,34.0,,,,,,,,,2012.8
RAINFOREST_RESIN,125100.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,2.0,,,,,,,,,9999.6
KELP,125200.0,"[2012.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2015.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2012.0,27.0,2015.0,-27.0,-27.0,27.0,54.0,2013.5,2013.5,-50.0,50.0,34.0,,,,,,,,,2013.1
RAINFOREST_RESIN,125200.0,"[10002.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",10002.0,4.0,10004.0,-1.0,-27.0,31.0,58.0,10003.0,10000.137931034482,-50.0,50.0,2.0,,,,,,,,,10000.8
KELP,125300.0,"[2012.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2015.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2012.0,28.0,2015.0,-28.0,-28.0,28.0,56.0,2013.5,2013.5,-50.0,50.0,34.0,,,,,,,,,2013.3
RAINFOREST_RESIN,125300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-2.0,,,,,,,,,10000.6
KELP,125400.0,"[2012.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2012.0,22.0,2016.0,-22.0,-22.0,22.0,44.0,2014.0,2014.0,-50.0,50.0,34.0,,,,,,,,,2013.6
RAINFOREST_RESIN,125400.0,"[9998.0, 9995.0, nan, nan]","[8.0, 22.0, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9998.0,8.0,10005.0,-22.0,-22.0,30.0,52.0,10001.5,9999.692307692309,-50.0,50.0,-2.0,,,,,,,,,10000.9
KELP,125500.0,"[2012.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2012.0,24.0,2016.0,-24.0,-24.0,24.0,48.0,2014.0,2014.0,-50.0,50.0,34.0,,,,,,,,,2013.7
RAINFOREST_RESIN,125500.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9998.0,3.0,10004.0,-2.0,-24.0,27.0,51.0,10001.0,9999.882352941177,-50.0,50.0,-2.0,,,,,,,,,10001.1
KELP,125600.0,"[2013.0, 2012.0, nan, nan]","[9.0, 28.0, nan, nan]","[2016.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2013.0,9.0,2016.0,-30.0,-30.0,37.0,67.0,2014.5,2013.9253731343283,-50.0,50.0,34.0,,,,,,,,,2013.9
RAINFOREST_RESIN,125600.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-2.0,,,,,,,,,10001.1
KELP,125700.0,"[2013.0, 2012.0, nan, nan]","[2.0, 26.0, nan, nan]","[2016.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2013.0,2.0,2016.0,-28.0,-28.0,28.0,56.0,2014.5,2014.0357142857142,-50.0,50.0,34.0,,,,,,,,,2014.1
RAINFOREST_RESIN,125700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-2.0, -2.0, -26.0, nan]",9996.0,2.0,9998.0,-2.0,-30.0,28.0,58.0,9997.0,9999.931034482759,-50.0,50.0,-2.0,,,,,,,,,9999.9
KELP,125800.0,"[2013.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2013.0,28.0,2016.0,-28.0,-28.0,28.0,56.0,2014.5,2014.5,-50.0,50.0,34.0,,,,,,,,,2014.3
RAINFOREST_RESIN,125800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -27.0, nan]",9996.0,1.0,9998.0,-1.0,-29.0,28.0,57.0,9997.0,9999.964912280702,-50.0,50.0,0.0,,,,,,,,,9999.3
KELP,125900.0,"[2013.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2014.0, 2016.0, nan, nan]","[-6.0, -30.0, nan, nan]",2013.0,31.0,2014.0,-6.0,-36.0,31.0,67.0,2013.5,2014.4328358208954,-50.0,50.0,34.0,,,,,,,,,2014.2
RAINFOREST_RESIN,125900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10000.0, 10004.0, 10005.0, nan]","[-6.0, -2.0, -28.0, nan]",9996.0,2.0,10000.0,-6.0,-36.0,30.0,66.0,9998.0,10000.0,-50.0,50.0,1.0,,,,,,,,,9998.6
KELP,126000.0,"[2013.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2016.0, 2017.0, nan, nan]","[-1.0, -21.0, nan, nan]",2013.0,22.0,2016.0,-1.0,-22.0,22.0,44.0,2014.5,2014.9772727272727,-50.0,50.0,40.0,,,,,,,,,2014.3
RAINFOREST_RESIN,126000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,1.0,,,,,,,,,9998.4
KELP,126100.0,"[2013.0, nan, nan, nan]","[36.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2013.0,36.0,2016.0,-29.0,-29.0,36.0,65.0,2014.5,2014.3384615384616,-50.0,50.0,40.0,,,,,,,,,2014.3
RAINFOREST_RESIN,126100.0,"[10002.0, 9998.0, 9996.0, 9995.0]","[1.0, 10.0, 2.0, 27.0]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",10002.0,1.0,10004.0,-2.0,-29.0,40.0,69.0,10003.0,9999.739130434782,-50.0,50.0,1.0,,,,,,,,,9999.0
KELP,126200.0,"[2013.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2017.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2013.0,24.0,2017.0,-24.0,-24.0,24.0,48.0,2015.0,2015.0,-50.0,50.0,40.0,,,,,,,,,2014.4
RAINFOREST_RESIN,126200.0,"[10002.0, 9995.0, nan, nan]","[7.0, 24.0, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",10002.0,7.0,10005.0,-24.0,-24.0,31.0,55.0,10003.5,10000.254545454545,-50.0,50.0,0.0,,,,,,,,,10000.3
KELP,126300.0,"[2013.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2013.0,29.0,2016.0,-29.0,-29.0,29.0,58.0,2014.5,2014.5,-50.0,50.0,40.0,,,,,,,,,2014.4
RAINFOREST_RESIN,126300.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,-7.0,,,,,,,,,10000.9
KELP,126400.0,"[2013.0, nan, nan, nan]","[33.0, nan, nan, nan]","[2016.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2013.0,33.0,2016.0,-27.0,-27.0,33.0,60.0,2014.5,2014.35,-50.0,50.0,40.0,,,,,,,,,2014.6
RAINFOREST_RESIN,126400.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-7.0,,,,,,,,,10001.3
KELP,126500.0,"[2013.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2017.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2013.0,27.0,2017.0,-27.0,-27.0,27.0,54.0,2015.0,2015.0,-50.0,50.0,40.0,,,,,,,,,2014.7
RAINFOREST_RESIN,126500.0,"[9998.0, 9996.0, 9995.0, nan]","[7.0, 2.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9998.0,7.0,10004.0,-2.0,-27.0,34.0,61.0,10001.0,9999.77049180328,-50.0,50.0,-7.0,,,,,,,,,10001.5
KELP,126600.0,"[2013.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2017.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2013.0,22.0,2017.0,-22.0,-22.0,22.0,44.0,2015.0,2015.0,-50.0,50.0,40.0,,,,,,,,,2014.8
RAINFOREST_RESIN,126600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-5.0, -1.0, -21.0, nan]",9996.0,1.0,10002.0,-5.0,-27.0,22.0,49.0,9999.0,10000.204081632653,-50.0,50.0,-7.0,,,,,,,,,10000.7
KELP,126700.0,"[2014.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2017.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2014.0,23.0,2017.0,-23.0,-23.0,23.0,46.0,2015.5,2015.5,-50.0,50.0,40.0,,,,,,,,,2014.9
RAINFOREST_RESIN,126700.0,"[10002.0, 9998.0, 9995.0, nan]","[2.0, 4.0, 23.0, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",10002.0,2.0,10005.0,-23.0,-23.0,29.0,52.0,10003.5,9999.923076923076,-50.0,50.0,-7.0,,,,,,,,,10000.7
KELP,126800.0,"[2014.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2016.0, 2017.0, nan, nan]","[-7.0, -26.0, nan, nan]",2014.0,26.0,2016.0,-7.0,-33.0,26.0,59.0,2015.0,2015.5593220338983,-50.0,50.0,40.0,,,,,,,,,2015.0
RAINFOREST_RESIN,126800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-9.0,,,,,,,,,10000.7
