product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price
RAINFOREST_RESIN,99000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-44.0,,,,,,,,,9999.943647136275
KELP,99100.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2018.0,31.0,2021.0,-25.0,-25.0,31.0,56.0,2019.5,2019.3392857142858,-50.0,50.0,12.0,,,,,,,,,2019.682625231911
RAINFOREST_RESIN,99100.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-44.0,,,,,,,,,9999.943647136275
KELP,99200.0,"[2018.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2018.0,27.0,2021.0,-22.0,-22.0,27.0,49.0,2019.5,2019.3469387755101,-50.0,50.0,12.0,,,,,,,,,2019.4520129870132
RAINFOREST_RESIN,99200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,-44.0,,,,,,,,,9999.943647136275
KELP,99300.0,"[2020.0, 2018.0, nan, nan]","[1.0, 27.0, nan, nan]","[2021.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2020.0,1.0,2021.0,-27.0,-27.0,28.0,55.0,2020.5,2019.509090909091,-50.0,50.0,12.0,,,,,,,,,2019.4517903525048
RAINFOREST_RESIN,99300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-44.0,,,,,,,,,9999.935483870968
KELP,99400.0,"[2018.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2018.0,26.0,2022.0,-26.0,-26.0,26.0,52.0,2020.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2019.5517903525047
RAINFOREST_RESIN,99400.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-44.0,,,,,,,,,10000.0
KELP,99500.0,"[2018.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2018.0,24.0,2022.0,-24.0,-24.0,24.0,48.0,2020.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2019.6390630797773
RAINFOREST_RESIN,99500.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-44.0,,,,,,,,,10000.0
KELP,99600.0,"[2019.0, 2018.0, nan, nan]","[4.0, 28.0, nan, nan]","[2022.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2019.0,4.0,2022.0,-28.0,-28.0,32.0,60.0,2020.5,2019.9333333333334,-50.0,50.0,11.0,,,,,,,,,2019.757872603587
RAINFOREST_RESIN,99600.0,"[10002.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",10002.0,1.0,10005.0,-28.0,-28.0,29.0,57.0,10003.5,10000.035087719298,-50.0,50.0,-44.0,,,,,,,,,10000.00701754386
KELP,99700.0,"[2018.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2018.0,30.0,2022.0,-30.0,-30.0,30.0,60.0,2020.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2019.888484848485
RAINFOREST_RESIN,99700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-45.0,,,,,,,,,10000.00701754386
KELP,99800.0,"[2018.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,28.0,2022.0,-28.0,-28.0,28.0,56.0,2020.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2019.986666666667
RAINFOREST_RESIN,99800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-45.0,,,,,,,,,10000.00701754386
KELP,99900.0,"[2018.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2018.0,28.0,2021.0,-29.0,-29.0,28.0,57.0,2019.5,2019.5263157894738,-50.0,50.0,11.0,,,,,,,,,2019.8919298245614
RAINFOREST_RESIN,99900.0,"[10002.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",10002.0,1.0,10005.0,-29.0,-29.0,30.0,59.0,10003.5,10000.033898305084,-50.0,50.0,-45.0,,,,,,,,,10000.013797204876
KELP,100000.0,"[2018.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-5.0, -24.0, nan, nan]",2018.0,24.0,2020.0,-5.0,-29.0,24.0,53.0,2019.0,2019.5471698113208,-50.0,50.0,11.0,,,,,,,,,2019.8013637868257
RAINFOREST_RESIN,100000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-46.0,,,,,,,,,10000.013797204876
KELP,100100.0,"[2018.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2018.0,29.0,2021.0,-29.0,-29.0,29.0,58.0,2019.5,2019.5,-50.0,50.0,11.0,,,,,,,,,2019.714697120159
RAINFOREST_RESIN,100100.0,"[10002.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",10002.0,1.0,10005.0,-29.0,-29.0,30.0,59.0,10003.5,10000.033898305084,-50.0,50.0,-46.0,,,,,,,,,10000.013559322033
KELP,100200.0,"[2018.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-1.0, -23.0, nan, nan]",2018.0,23.0,2020.0,-1.0,-24.0,23.0,47.0,2019.0,2019.5106382978724,-50.0,50.0,11.0,,,,,,,,,2019.6168247797334
RAINFOREST_RESIN,100200.0,"[9998.0, 9996.0, 9995.0, nan]","[5.0, 1.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9998.0,5.0,10004.0,-1.0,-23.0,28.0,51.0,10001.0,9999.803921568628,-50.0,50.0,-47.0,,,,,,,,,9999.974343635758
KELP,100300.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2018.0,31.0,2021.0,-31.0,-31.0,31.0,62.0,2019.5,2019.5,-50.0,50.0,11.0,,,,,,,,,2019.5168247797333
RAINFOREST_RESIN,100300.0,"[9998.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9998.0,4.0,10004.0,-1.0,-31.0,35.0,66.0,10001.0,9999.878787878788,-50.0,50.0,-47.0,,,,,,,,,9999.950101211516
KELP,100400.0,"[2018.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2018.0,30.0,2021.0,-30.0,-30.0,30.0,60.0,2019.5,2019.5,-50.0,50.0,11.0,,,,,,,,,2019.5115616218386
RAINFOREST_RESIN,100400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-47.0,,,,,,,,,9999.943321550501
KELP,100500.0,"[2018.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2018.0,22.0,2021.0,-22.0,-22.0,22.0,44.0,2019.5,2019.5,-50.0,50.0,11.0,,,,,,,,,2019.5021276595744
RAINFOREST_RESIN,100500.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,-47.0,,,,,,,,,9999.943321550501
KELP,100600.0,"[2018.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-1.0, -29.0, nan, nan]",2018.0,29.0,2020.0,-1.0,-30.0,29.0,59.0,2019.0,2019.5084745762713,-50.0,50.0,11.0,,,,,,,,,2019.5038225748285
RAINFOREST_RESIN,100600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,-47.0,,,,,,,,,9999.936541889483
KELP,100700.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2018.0,31.0,2021.0,-31.0,-31.0,31.0,62.0,2019.5,2019.5,-50.0,50.0,11.0,,,,,,,,,2019.5016949152546
RAINFOREST_RESIN,100700.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-31.0,32.0,63.0,10003.0,10000.031746031746,-50.0,50.0,-47.0,,,,,,,,,9999.982106782107
KELP,100800.0,"[2018.0, nan, nan, nan]","[35.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,35.0,2021.0,-28.0,-28.0,35.0,63.0,2019.5,2019.3333333333333,-50.0,50.0,11.0,,,,,,,,,2019.4683615819208
RAINFOREST_RESIN,100800.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-48.0,,,,,,,,,10000.00634920635
KELP,100900.0,"[2018.0, nan, nan, nan]","[19.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2018.0,19.0,2021.0,-27.0,-27.0,19.0,46.0,2019.5,2019.7608695652175,-50.0,50.0,11.0,,,,,,,,,2019.5205354949644
RAINFOREST_RESIN,100900.0,"[9998.0, 9995.0, nan, nan]","[10.0, 27.0, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9998.0,10.0,10005.0,-27.0,-27.0,37.0,64.0,10001.5,9999.6875,-50.0,50.0,-48.0,,,,,,,,,9999.94384920635
KELP,101000.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2018.0,31.0,2021.0,-30.0,-30.0,31.0,61.0,2019.5,2019.4754098360656,-50.0,50.0,11.0,,,,,,,,,2019.5156174621777
RAINFOREST_RESIN,101000.0,"[9998.0, 9995.0, nan, nan]","[6.0, 30.0, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9998.0,6.0,10005.0,-30.0,-30.0,36.0,66.0,10001.5,9999.818181818182,-50.0,50.0,-48.0,,,,,,,,,9999.907485569986
KELP,101100.0,"[2019.0, 2018.0, nan, nan]","[5.0, 21.0, nan, nan]","[2022.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2019.0,5.0,2022.0,-22.0,-22.0,26.0,48.0,2020.5,2019.9375,-50.0,50.0,11.0,,,,,,,,,2019.6014225469232
RAINFOREST_RESIN,101100.0,"[9998.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9998.0,4.0,10004.0,-1.0,-22.0,26.0,48.0,10001.0,9999.833333333334,-50.0,50.0,-48.0,,,,,,,,,9999.874152236653
KELP,101200.0,"[2019.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2019.0,25.0,2022.0,-26.0,-26.0,25.0,51.0,2020.5,2020.5294117647059,-50.0,50.0,11.0,,,,,,,,,2019.8073048998644
RAINFOREST_RESIN,101200.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-48.0,,,,,,,,,9999.867803030304
KELP,101300.0,"[2019.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2019.0,27.0,2022.0,-27.0,-27.0,27.0,54.0,2020.5,2020.5,-50.0,50.0,11.0,,,,,,,,,2020.0406382331978
RAINFOREST_RESIN,101300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-2.0, -1.0, -26.0, nan]",9996.0,1.0,9998.0,-2.0,-29.0,27.0,56.0,9997.0,9999.92857142857,-50.0,50.0,-48.0,,,,,,,,,9999.853517316018
KELP,101400.0,"[2019.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2021.0, 2022.0, nan, nan]","[-5.0, -22.0, nan, nan]",2019.0,22.0,2021.0,-5.0,-27.0,22.0,49.0,2020.0,2020.5510204081634,-50.0,50.0,11.0,,,,,,,,,2020.198668401787
RAINFOREST_RESIN,101400.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,-46.0,,,,,,,,,9999.916017316016
KELP,101500.0,"[2020.0, 2018.0, nan, nan]","[5.0, 22.0, nan, nan]","[2022.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2020.0,5.0,2022.0,-22.0,-22.0,27.0,49.0,2021.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2020.303586434574
RAINFOREST_RESIN,101500.0,"[10000.0, 9996.0, 9995.0, nan]","[3.0, 2.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",10000.0,3.0,10004.0,-2.0,-22.0,25.0,47.0,10002.0,10000.0,-50.0,50.0,-46.0,,,,,,,,,9999.952380952382
KELP,101600.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2019.0,21.0,2022.0,-27.0,-27.0,21.0,48.0,2020.5,2020.6875,-50.0,50.0,11.0,,,,,,,,,2020.4535864345737
RAINFOREST_RESIN,101600.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-49.0,,,,,,,,,9999.985714285714
KELP,101700.0,"[2018.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2018.0,27.0,2022.0,-27.0,-27.0,27.0,54.0,2020.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2020.3477040816329
RAINFOREST_RESIN,101700.0,"[9998.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9998.0,1.0,10005.0,-27.0,-27.0,28.0,55.0,10001.5,9999.963636363636,-50.0,50.0,-49.0,,,,,,,,,9999.978441558442
KELP,101800.0,"[2018.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2021.0, 2022.0, nan, nan]","[-2.0, -24.0, nan, nan]",2018.0,26.0,2021.0,-2.0,-26.0,26.0,52.0,2019.5,2019.9615384615386,-50.0,50.0,11.0,,,,,,,,,2020.2400117739405
RAINFOREST_RESIN,101800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-49.0,,,,,,,,,9999.992727272727
KELP,101900.0,"[2018.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2020.0, 2022.0, nan, nan]","[-6.0, -23.0, nan, nan]",2018.0,23.0,2020.0,-6.0,-29.0,23.0,52.0,2019.0,2020.0,-50.0,50.0,11.0,,,,,,,,,2020.1298076923078
RAINFOREST_RESIN,101900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,-49.0,,,,,,,,,9999.992727272727
KELP,102000.0,"[2018.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2018.0,30.0,2022.0,-30.0,-30.0,30.0,60.0,2020.0,2020.0,-50.0,50.0,17.0,,,,,,,,,2020.1298076923078
RAINFOREST_RESIN,102000.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 29.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-30.0,31.0,61.0,10003.0,10000.032786885246,-50.0,50.0,-49.0,,,,,,,,,9999.999284649777
KELP,102100.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2019.0,24.0,2022.0,-24.0,-24.0,24.0,48.0,2020.5,2020.5,-50.0,50.0,17.0,,,,,,,,,2020.0923076923077
RAINFOREST_RESIN,102100.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9998.0,3.0,10004.0,-2.0,-24.0,27.0,51.0,10001.0,9999.882352941177,-50.0,50.0,-50.0,,,,,,,,,9999.975755238012
KELP,102200.0,"[2019.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2021.0, 2022.0, nan, nan]","[-7.0, -30.0, nan, nan]",2019.0,30.0,2021.0,-7.0,-37.0,30.0,67.0,2020.0,2020.55223880597,-50.0,50.0,17.0,,,,,,,,,2020.202755453502
RAINFOREST_RESIN,102200.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.983027965285
KELP,102300.0,"[2020.0, 2019.0, 2018.0, nan]","[4.0, 1.0, 24.0, nan]","[2022.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2020.0,4.0,2022.0,-25.0,-25.0,29.0,54.0,2021.0,2020.0185185185185,-50.0,50.0,17.0,,,,,,,,,2020.214151464898
RAINFOREST_RESIN,102300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.983027965285
KELP,102400.0,"[2019.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2019.0,23.0,2022.0,-23.0,-23.0,23.0,46.0,2020.5,2020.5,-50.0,50.0,17.0,,,,,,,,,2020.3141514648973
RAINFOREST_RESIN,102400.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9995.0,23.0,10005.0,-23.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.983027965285
KELP,102500.0,"[2019.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2019.0,29.0,2022.0,-29.0,-29.0,29.0,58.0,2020.5,2020.5,-50.0,50.0,17.0,,,,,,,,,2020.4141514648975
RAINFOREST_RESIN,102500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-9.0, -2.0, -27.0, nan]",9996.0,2.0,10002.0,-9.0,-38.0,29.0,67.0,9999.0,10000.268656716418,-50.0,50.0,-50.0,,,,,,,,,10000.030201931519
KELP,102600.0,"[2018.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2018.0,25.0,2021.0,-25.0,-25.0,25.0,50.0,2019.5,2019.5,-50.0,50.0,17.0,,,,,,,,,2020.214151464898
RAINFOREST_RESIN,102600.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 2.0, 23.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9998.0,9.0,10004.0,-2.0,-25.0,34.0,59.0,10001.0,9999.694915254237,-50.0,50.0,-50.0,,,,,,,,,9999.992714394131
KELP,102700.0,"[2018.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,21.0,2022.0,-21.0,-21.0,21.0,42.0,2020.0,2020.0,-50.0,50.0,17.0,,,,,,,,,2020.1037037037036
RAINFOREST_RESIN,102700.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.992714394131
KELP,102800.0,"[2018.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,28.0,2022.0,-28.0,-28.0,28.0,56.0,2020.0,2020.0,-50.0,50.0,17.0,,,,,,,,,2020.1
RAINFOREST_RESIN,102800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.992714394131
KELP,102900.0,"[2020.0, 2019.0, 2018.0, nan]","[4.0, 4.0, 28.0, nan]","[2021.0, 2022.0, nan, nan]","[-1.0, -27.0, nan, nan]",2020.0,4.0,2021.0,-1.0,-28.0,36.0,64.0,2020.5,2019.921875,-50.0,50.0,17.0,,,,,,,,,2019.984375
RAINFOREST_RESIN,102900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.992714394131
KELP,103000.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2020.0, 2021.0, 2022.0, nan]","[-4.0, -1.0, -30.0, nan]",2018.0,31.0,2020.0,-4.0,-35.0,31.0,66.0,2019.0,2019.9848484848485,-50.0,50.0,13.0,,,,,,,,,2019.8813446969696
RAINFOREST_RESIN,103000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.938983050848
KELP,103100.0,"[2020.0, 2018.0, nan, nan]","[1.0, 27.0, nan, nan]","[2022.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2020.0,1.0,2022.0,-27.0,-27.0,28.0,55.0,2021.0,2020.0,-50.0,50.0,13.0,,,,,,,,,2019.9813446969697
RAINFOREST_RESIN,103100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,10000.0
KELP,103200.0,"[2019.0, 2018.0, nan, nan]","[6.0, 27.0, nan, nan]","[2022.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2019.0,6.0,2022.0,-27.0,-27.0,33.0,60.0,2020.5,2019.9,-50.0,50.0,12.0,,,,,,,,,2019.9613446969695
RAINFOREST_RESIN,103200.0,"[9998.0, 9995.0, nan, nan]","[5.0, 27.0, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9998.0,5.0,10005.0,-27.0,-27.0,32.0,59.0,10001.5,9999.830508474577,-50.0,50.0,-50.0,,,,,,,,,9999.966101694916
KELP,103300.0,"[2019.0, nan, nan, nan]","[34.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2019.0,34.0,2022.0,-26.0,-26.0,34.0,60.0,2020.5,2020.3,-50.0,50.0,12.0,,,,,,,,,2020.0213446969694
RAINFOREST_RESIN,103300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-50.0,,,,,,,,,9999.966101694916
KELP,103400.0,"[2018.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2019.0, 2020.0, 2022.0, nan]","[-1.0, -5.0, -32.0, nan]",2018.0,32.0,2019.0,-1.0,-38.0,32.0,70.0,2018.5,2019.9857142857143,-50.0,50.0,12.0,,,,,,,,,2020.0341125541127
