product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,sma_cross_8,sma_cross_50,trend_score,imbalance_score,spread_ratio,dynamic_spread,calculated_shift,calculated_buy,calculated_sell,calculated_base_volume,calculated_buy_volume,calculated_sell_volume,market_order_buy_price,market_order_buy_volume,market_order_sell_price,market_order_sell_volume
KELP,112400.0,"[2018.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2018.0,29.0,2021.0,-29.0,-29.0,29.0,58.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.8,2020.0625,2019.63,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2019.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,112400.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 28.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-29.0,38.0,67.0,10001.0,9999.731343283582,-50.0,50.0,23.0,,,,,,,,,9999.8,9999.75,9999.67,0.0,0.13432835820895522,0.0005999400059994001,4.801507162716564,0.1612446435240637,9998.0,10002.0,5.0,6.0,4.0,9998.0,6.0,10004.0,-4.0
KELP,112500.0,"[2018.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2018.0,23.0,2021.0,-23.0,-23.0,23.0,46.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.9,2019.9375,2019.62,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2019.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,112500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-3.0, -2.0, -21.0, nan]",9996.0,2.0,10002.0,-3.0,-26.0,23.0,49.0,9999.0,10000.122448979591,-50.0,50.0,23.0,,,,,,,,,9999.6,9999.625,9999.68,0.0,-0.061224489795918366,0.0006000600060006001,5.094837034723881,-0.0779821995110798,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10002.0,-5.0
KELP,112600.0,"[2018.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2018.0,30.0,2021.0,-30.0,-30.0,30.0,60.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.8,2019.8125,2019.63,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2019.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,112600.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.2,9999.625,9999.66,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,112700.0,"[2018.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2018.0,29.0,2021.0,-29.0,-29.0,29.0,58.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.5,2019.6875,2019.63,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,112700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-7.0, -1.0, -28.0, nan]",9996.0,1.0,10002.0,-7.0,-36.0,29.0,65.0,9999.0,10000.215384615385,-50.0,50.0,23.0,,,,,,,,,9999.8,9999.625,9999.64,0.0,-0.1076923076923077,0.0006000600060006001,5.164538761568465,-0.1390452743499202,9997.0,10002.0,5.0,4.0,6.0,9996.0,4.0,10002.0,-6.0
KELP,112800.0,"[2018.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2018.0,29.0,2021.0,-22.0,-22.0,29.0,51.0,2019.5,2019.2941176470588,-50.0,50.0,-17.0,,,,,,,,,2019.5,2019.75,2019.63,0.0,0.13725490196078433,0.0014855162168853676,1.8931671108651433,0.06496161654929414,2019.0,2021.0,7.5,9.0,6.0,2018.0,9.0,2021.0,-6.0
RAINFOREST_RESIN,112800.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,9999.8,9999.625,9999.66,0.0,0.0,0.001,5.005,0.0,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,112900.0,"[2018.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2018.0,22.0,2021.0,-22.0,-22.0,22.0,44.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.5,2019.6875,2019.63,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,112900.0,"[9998.0, 9996.0, 9995.0, nan]","[1.0, 2.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9998.0,1.0,10004.0,-2.0,-22.0,23.0,45.0,10001.0,9999.955555555556,-50.0,50.0,23.0,,,,,,,,,9999.8,10000.125,9999.7,0.0,0.022222222222222223,0.0005999400059994001,4.969666366696663,0.027609257592759243,9997.0,10002.0,5.0,5.0,5.0,9997.0,5.0,10004.0,-5.0
KELP,113000.0,"[2018.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-4.0, -27.0, nan, nan]",2018.0,27.0,2020.0,-4.0,-31.0,27.0,58.0,2019.0,2019.5344827586207,-50.0,50.0,-17.0,,,,,,,,,2019.4,2019.4375,2019.62,0.0,-0.06896551724137931,0.0009905894006934125,2.0571535925944904,-0.03546816538956018,2018.0,2020.0,7.5,7.0,8.0,2018.0,7.0,2020.0,-8.0
RAINFOREST_RESIN,113000.0,"[10002.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",10002.0,4.0,10004.0,-1.0,-27.0,31.0,58.0,10003.0,10000.137931034482,-50.0,50.0,23.0,,,,,,,,,10000.6,10000.375,9999.82,0.0,0.06896551724137931,0.00019994001799460162,4.8975514242279035,0.08444054179703282,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10004.0,-5.0
KELP,113100.0,"[2018.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,21.0,2021.0,-21.0,-21.0,21.0,42.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.4,2019.4375,2019.62,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2020.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,113100.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 1.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9998.0,3.0,10004.0,-1.0,-21.0,24.0,45.0,10001.0,9999.866666666667,-50.0,50.0,23.0,,,,,,,,,10000.8,10000.5,9999.91,0.0,0.06666666666666667,0.0005999400059994001,4.902999700029997,0.08171666166716661,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10004.0,-5.0
KELP,113200.0,"[2018.0, nan, nan, nan]","[38.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2018.0,38.0,2021.0,-31.0,-31.0,38.0,69.0,2019.5,2019.3478260869565,-50.0,50.0,-17.0,,,,,,,,,2019.4,2019.4375,2019.65,0.0,0.10144927536231885,0.0014855162168853676,1.9218116121439157,0.0487415988587225,2018.0,2020.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,113200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -2.0, -29.0, nan]",9996.0,2.0,10002.0,-10.0,-41.0,31.0,72.0,9999.0,10000.277777777777,-50.0,50.0,23.0,,,,,,,,,10000.8,10000.25,9999.89,0.0,-0.1388888888888889,0.0006000600060006001,5.211333633363336,-0.1809490844917825,9998.0,10003.0,5.0,4.0,6.0,9996.0,4.0,10003.0,-6.0
KELP,113300.0,"[2018.0, nan, nan, nan]","[17.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2018.0,17.0,2021.0,-22.0,-22.0,17.0,39.0,2019.5,2019.6923076923076,-50.0,50.0,-17.0,,,,,,,,,2019.4,2019.4375,2019.66,0.0,-0.1282051282051282,0.0014855162168853676,2.1055351349978735,-0.06748510048070107,2018.0,2020.0,7.5,7.0,8.0,2018.0,7.0,2021.0,-8.0
RAINFOREST_RESIN,113300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.8,10000.375,9999.89,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,113400.0,"[2018.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,21.0,2021.0,-21.0,-21.0,21.0,42.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.4,2019.4375,2019.66,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2020.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,113400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.6,10000.375,9999.91,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,113500.0,"[2018.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,21.0,2021.0,-21.0,-21.0,21.0,42.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.5,2019.4375,2019.68,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,113500.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.0,10000.5,9999.91,0.0,0.0,0.001,5.005,0.0,9997.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,113600.0,"[2018.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2018.0,25.0,2021.0,-25.0,-25.0,25.0,50.0,2019.5,2019.5,-50.0,50.0,-17.0,,,,,,,,,2019.5,2019.4375,2019.7,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,113600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,9999.8,10000.5,9999.97,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,113700.0,"[2018.0, 2017.0, nan, nan]","[6.0, 21.0, nan, nan]","[2021.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,6.0,2021.0,-21.0,-21.0,27.0,48.0,2019.5,2018.875,-50.0,50.0,-17.0,,,,,,,,,2019.5,2019.4375,2019.72,0.0,0.125,0.0014855162168853676,1.9029710324337707,0.059467844763555336,2019.0,2021.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,113700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.0,10000.375,9999.97,0.0,0.0,0.0008,5.004,0.0,9997.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,113800.0,"[2017.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2017.0,24.0,2021.0,-24.0,-24.0,24.0,48.0,2019.0,2019.0,-50.0,50.0,-11.0,,,,,,,,,2019.4,2019.4375,2019.73,0.0,0.0,0.001981178801386825,2.0039623576027736,0.0,2018.0,2020.0,7.5,8.0,8.0,2017.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,113800.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",10002.0,1.0,10004.0,-2.0,-24.0,25.0,49.0,10003.0,10000.040816326531,-50.0,50.0,23.0,,,,,,,,,10000.6,10000.375,10000.03,0.0,0.02040816326530612,0.00019994001799460162,4.9703874551920135,0.025359119669347004,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10004.0,-5.0
KELP,113900.0,"[2017.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2017.0,29.0,2021.0,-29.0,-29.0,29.0,58.0,2019.0,2019.0,-50.0,50.0,-11.0,,,,,,,,,2019.3,2019.375,2019.73,0.0,0.0,0.001981178801386825,2.0039623576027736,0.0,2018.0,2020.0,7.5,8.0,8.0,2017.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,113900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.6,10000.25,10000.03,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114000.0,"[2017.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-2.0, -28.0, nan, nan]",2017.0,30.0,2020.0,-2.0,-30.0,30.0,60.0,2018.5,2018.9666666666667,-50.0,50.0,-11.0,,,,,,,,,2019.1,2019.25,2019.71,0.0,0.0,0.0014862521674510775,2.002972504334902,0.0,2018.0,2020.0,7.5,8.0,8.0,2017.0,8.0,2020.0,-8.0
RAINFOREST_RESIN,114000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-11.0, -2.0, -28.0, nan]",9996.0,2.0,9998.0,-11.0,-41.0,30.0,71.0,9997.0,9999.69014084507,-50.0,50.0,23.0,,,,,,,,,10000.0,10000.0,10000.0,0.0,-0.15492957746478872,0.00020006001800540162,5.23339466628721,-0.2027019060885891,9997.0,10002.0,5.0,4.0,6.0,9996.0,4.0,10002.0,-6.0
KELP,114100.0,"[2020.0, 2018.0, 2017.0, nan]","[1.0, 3.0, 32.0, nan]","[2021.0, nan, nan, nan]","[-32.0, nan, nan, nan]",2020.0,1.0,2021.0,-32.0,-32.0,36.0,68.0,2020.5,2018.9705882352941,-50.0,50.0,-11.0,,,,,,,,,2019.3,2019.375,2019.76,0.0,0.058823529411764705,0.0004949269982677555,1.9539310304671236,0.02873427985981064,2018.0,2020.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,114100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.0,10000.0,10000.0,0.0,0.0,0.0008,5.004,0.0,9997.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114200.0,"[2017.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2017.0,25.0,2021.0,-25.0,-25.0,25.0,50.0,2019.0,2019.0,-50.0,50.0,-11.0,,,,,,,,,2019.2,2019.3125,2019.76,0.0,0.0,0.001981178801386825,2.0039623576027736,0.0,2018.0,2020.0,7.5,8.0,8.0,2017.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,114200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,10000.0,10000.0,9999.98,0.0,0.0,0.0008,5.004,0.0,9997.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114300.0,"[2018.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2018.0,30.0,2021.0,-29.0,-29.0,30.0,59.0,2019.5,2019.4745762711864,-50.0,50.0,-11.0,,,,,,,,,2019.3,2019.3125,2019.78,0.0,0.01694915254237288,0.0014855162168853676,1.9894117103998725,0.008429710637287596,2018.0,2020.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,114300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,9999.4,10000.0,9999.98,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114400.0,"[2018.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,28.0,2021.0,-28.0,-28.0,28.0,56.0,2019.5,2019.5,-50.0,50.0,-11.0,,,,,,,,,2019.4,2019.3125,2019.79,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2020.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,114400.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9995.0,28.0,10002.0,-2.0,-30.0,28.0,58.0,9998.5,10000.068965517241,-50.0,50.0,23.0,,,,,,,,,9999.1,9999.8125,9999.95,0.0,-0.034482758620689655,0.0007001050157523629,5.055224663009796,-0.043579522956981004,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10002.0,-5.0
KELP,114500.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2018.0,31.0,2021.0,-30.0,-30.0,31.0,61.0,2019.5,2019.4754098360656,-50.0,50.0,-11.0,,,,,,,,,2019.6,2019.3125,2019.79,0.0,0.01639344262295082,0.0014855162168853676,1.9898562783354101,0.008155148681702501,2019.0,2021.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,114500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,9999.7,9999.8125,9999.95,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114600.0,"[2018.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2018.0,26.0,2021.0,-26.0,-26.0,26.0,52.0,2019.5,2019.5,-50.0,50.0,-11.0,,,,,,,,,2019.4,2019.375,2019.79,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2020.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,114600.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-26.0,27.0,53.0,10003.0,10000.037735849057,-50.0,50.0,18.0,,,,,,,,,10000.3,9999.8125,10000.07,0.0,0.018867924528301886,0.00019994001799460162,4.97269781329752,0.02345612176083736,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10004.0,-5.0
KELP,114700.0,"[2018.0, nan, nan, nan]","[34.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,34.0,2021.0,-28.0,-28.0,34.0,62.0,2019.5,2019.3548387096773,-50.0,50.0,-11.0,,,,,,,,,2019.5,2019.4375,2019.79,0.0,0.0967741935483871,0.0014855162168853676,1.9255516775950612,0.04658592768375148,2019.0,2021.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,114700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,10000.3,9999.8125,10000.07,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114800.0,"[2018.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2018.0,26.0,2021.0,-26.0,-26.0,26.0,52.0,2019.5,2019.5,-50.0,50.0,-11.0,,,,,,,,,2019.5,2019.5625,2019.79,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,114800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,10000.3,10000.1875,10000.01,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,114900.0,"[2018.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,21.0,2021.0,-21.0,-21.0,21.0,42.0,2019.5,2019.5,-50.0,50.0,-11.0,,,,,,,,,2019.5,2019.4375,2019.79,0.0,0.0,0.0014855162168853676,2.002971032433771,0.0,2018.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2021.0,-8.0
RAINFOREST_RESIN,114900.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,10000.6,10000.1875,9999.94,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,115000.0,"[2018.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2018.0,32.0,2021.0,-26.0,-26.0,32.0,58.0,2019.5,2019.344827586207,-50.0,50.0,-11.0,,,,,,,,,2019.5,2019.5,2019.79,0.0,0.10344827586206896,0.0014855162168853676,1.9202124117441157,0.04966066582096851,2019.0,2021.0,7.5,8.0,7.0,2018.0,8.0,2021.0,-7.0
RAINFOREST_RESIN,115000.0,"[9998.0, 9996.0, 9995.0, nan]","[8.0, 1.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9998.0,8.0,10004.0,-1.0,-26.0,34.0,60.0,10001.0,9999.733333333334,-50.0,50.0,18.0,,,,,,,,,10000.8,10000.3125,9999.96,0.0,0.13333333333333333,0.0005999400059994001,4.802999700029996,0.1600999900009999,9999.0,10003.0,5.0,6.0,4.0,9998.0,6.0,10004.0,-4.0
KELP,115100.0,"[2020.0, 2019.0, 2018.0, nan]","[1.0, 8.0, 25.0, nan]","[2022.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2020.0,1.0,2022.0,-25.0,-25.0,34.0,59.0,2021.0,2019.864406779661,-50.0,50.0,-11.0,,,,,,,,,2019.8,2019.6875,2019.82,0.0,0.15254237288135594,0.0009896091044037606,1.8799453199037226,0.07169282999632841,2019.0,2021.0,7.5,9.0,6.0,2019.0,9.0,2022.0,-6.0
RAINFOREST_RESIN,115100.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,10000.2,10000.3125,9999.96,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,115200.0,"[2018.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2018.0,21.0,2022.0,-21.0,-21.0,21.0,42.0,2020.0,2020.0,-50.0,50.0,-11.0,,,,,,,,,2019.9,2019.75,2019.84,0.0,0.0,0.0019801980198019802,2.003960396039604,0.0,2019.0,2021.0,7.5,8.0,8.0,2018.0,8.0,2022.0,-8.0
