product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price
SQUID_INK,46300.0,"[1848.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,28.0,1851.0,-28.0,-28.0,28.0,56.0,1849.5,1849.5,-50.0,50.0,50.0,,,,,,,,,1849.546860987232
KELP,46400.0,"[2035.0, 2033.0, nan, nan]","[1.0, 24.0, nan, nan]","[2037.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2035.0,1.0,2037.0,-24.0,-24.0,25.0,49.0,2036.0,2035.0,-50.0,50.0,50.0,,,,,,,,,2035.2312854313961
RAINFOREST_RESIN,46400.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,20.0,,,,,,,,,9999.963889465853
SQUID_INK,46400.0,"[1849.0, 1847.0, nan, nan]","[1.0, 24.0, nan, nan]","[1851.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1849.0,1.0,1851.0,-24.0,-24.0,25.0,49.0,1850.0,1849.0,-50.0,50.0,50.0,,,,,,,,,1849.4478043834583
KELP,46500.0,"[2035.0, 2033.0, nan, nan]","[2.0, 30.0, nan, nan]","[2036.0, 2037.0, nan, nan]","[-1.0, -29.0, nan, nan]",2035.0,2.0,2036.0,-1.0,-30.0,32.0,62.0,2035.5,2034.983870967742,-50.0,50.0,50.0,,,,,,,,,2035.2054789797833
RAINFOREST_RESIN,46500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -29.0, nan]",9996.0,1.0,9998.0,-1.0,-31.0,30.0,61.0,9997.0,9999.967213114754,-50.0,50.0,20.0,,,,,,,,,9999.96225012159
SQUID_INK,46500.0,"[1847.0, 1845.0, nan, nan]","[2.0, 30.0, nan, nan]","[1848.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1847.0,2.0,1848.0,-30.0,-30.0,32.0,62.0,1847.5,1846.516129032258,-50.0,50.0,50.0,,,,,,,,,1849.2486108350713
KELP,46600.0,"[2035.0, 2034.0, 2033.0, nan]","[1.0, 4.0, 28.0, nan]","[2037.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2035.0,1.0,2037.0,-28.0,-28.0,33.0,61.0,2036.0,2034.9344262295083,-50.0,50.0,50.0,,,,,,,,,2035.177200291258
RAINFOREST_RESIN,46600.0,"[9998.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9998.0,1.0,10005.0,-28.0,-28.0,29.0,57.0,10001.5,9999.964912280702,-50.0,50.0,21.0,,,,,,,,,9999.960495735626
SQUID_INK,46600.0,"[1848.0, 1847.0, 1846.0, nan]","[1.0, 4.0, 28.0, nan]","[1850.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,1.0,1850.0,-28.0,-28.0,33.0,61.0,1849.0,1847.9344262295083,-50.0,50.0,50.0,,,,,,,,,1849.0703321465467
KELP,46700.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,30.0,2036.0,-30.0,-30.0,30.0,60.0,2034.5,2034.5,-50.0,50.0,50.0,,,,,,,,,2035.1247002912583
RAINFOREST_RESIN,46700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.960495735626
SQUID_INK,46700.0,"[1844.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1847.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1844.0,30.0,1847.0,-30.0,-30.0,30.0,60.0,1845.5,1845.5,-50.0,50.0,50.0,,,,,,,,,1848.7969988132131
KELP,46800.0,"[2033.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2033.0,25.0,2036.0,-25.0,-25.0,25.0,50.0,2034.5,2034.5,-50.0,50.0,50.0,,,,,,,,,2035.0732851969187
RAINFOREST_RESIN,46800.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.960495735626
SQUID_INK,46800.0,"[1847.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1850.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1847.0,25.0,1850.0,-25.0,-25.0,25.0,50.0,1848.5,1848.5,-50.0,50.0,50.0,,,,,,,,,1848.6955837188736
KELP,46900.0,"[2033.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,20.0,2036.0,-30.0,-30.0,20.0,50.0,2034.5,2034.8,-50.0,50.0,50.0,,,,,,,,,2035.0382851969189
RAINFOREST_RESIN,46900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-3.0, -1.0, -29.0, nan]",9996.0,1.0,10002.0,-3.0,-33.0,30.0,63.0,9999.0,10000.095238095239,-50.0,50.0,21.0,,,,,,,,,9999.96525764039
SQUID_INK,46900.0,"[1846.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1847.0, 1850.0, nan, nan]","[-10.0, -30.0, nan, nan]",1846.0,30.0,1847.0,-10.0,-40.0,30.0,70.0,1846.5,1847.857142857143,-50.0,50.0,50.0,,,,,,,,,1848.5634408617311
KELP,47000.0,"[2033.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2036.0, 2037.0, nan, nan]","[-1.0, -22.0, nan, nan]",2033.0,23.0,2036.0,-1.0,-23.0,23.0,46.0,2034.5,2034.9782608695652,-50.0,50.0,50.0,,,,,,,,,2035.0108346040336
RAINFOREST_RESIN,47000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.965257640388
SQUID_INK,47000.0,"[1843.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1846.0, 1847.0, nan, nan]","[-1.0, -22.0, nan, nan]",1843.0,23.0,1846.0,-1.0,-23.0,23.0,46.0,1844.5,1844.9782608695652,-50.0,50.0,50.0,,,,,,,,,1848.3859902688455
KELP,47100.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,22.0,2036.0,-22.0,-22.0,22.0,44.0,2034.5,2034.5,-50.0,50.0,50.0,,,,,,,,,2034.9608346040336
RAINFOREST_RESIN,47100.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9995.0,22.0,9998.0,-1.0,-23.0,22.0,45.0,9996.5,9999.955555555556,-50.0,50.0,21.0,,,,,,,,,9999.964853599984
SQUID_INK,47100.0,"[1843.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1846.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1843.0,22.0,1846.0,-22.0,-22.0,22.0,44.0,1844.5,1844.5,-50.0,50.0,50.0,,,,,,,,,1848.135990268846
KELP,47200.0,"[2035.0, 2033.0, nan, nan]","[1.0, 23.0, nan, nan]","[2036.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2035.0,1.0,2036.0,-23.0,-23.0,24.0,47.0,2035.5,2034.5106382978724,-50.0,50.0,50.0,,,,,,,,,2034.9095372506345
RAINFOREST_RESIN,47200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,9999.96252801859
SQUID_INK,47200.0,"[1848.0, 1846.0, nan, nan]","[1.0, 23.0, nan, nan]","[1849.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1848.0,1.0,1849.0,-23.0,-23.0,24.0,47.0,1848.5,1847.5106382978724,-50.0,50.0,50.0,,,,,,,,,1848.0346929154462
KELP,47300.0,"[2033.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2033.0,26.0,2036.0,-21.0,-21.0,26.0,47.0,2034.5,2034.340425531915,-50.0,50.0,49.0,,,,,,,,,2034.8498918605633
RAINFOREST_RESIN,47300.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,9999.96252801859
SQUID_INK,47300.0,"[1846.0, 1845.0, nan, nan]","[5.0, 21.0, nan, nan]","[1849.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1846.0,5.0,1849.0,-21.0,-21.0,26.0,47.0,1847.5,1846.8936170212767,-50.0,50.0,50.0,,,,,,,,,1847.9027070998436
KELP,47400.0,"[2035.0, 2033.0, nan, nan]","[5.0, 22.0, nan, nan]","[2037.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2035.0,5.0,2037.0,-22.0,-22.0,27.0,49.0,2036.0,2035.0,-50.0,50.0,49.0,,,,,,,,,2034.8498918605633
RAINFOREST_RESIN,47400.0,"[9998.0, 9995.0, nan, nan]","[7.0, 22.0, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9998.0,7.0,10005.0,-22.0,-22.0,29.0,51.0,10001.5,9999.725490196079,-50.0,50.0,22.0,,,,,,,,,9999.9562099358
SQUID_INK,47400.0,"[1847.0, 1845.0, nan, nan]","[5.0, 22.0, nan, nan]","[1849.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1847.0,5.0,1849.0,-22.0,-22.0,27.0,49.0,1848.0,1847.0,-50.0,50.0,50.0,,,,,,,,,1847.8777070998435
KELP,47500.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-5.0, -22.0, nan, nan]",2033.0,22.0,2035.0,-5.0,-27.0,22.0,49.0,2034.0,2034.5510204081634,-50.0,50.0,44.0,,,,,,,,,2034.8274428809716
RAINFOREST_RESIN,47500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -21.0, nan]",9996.0,1.0,9998.0,-1.0,-23.0,22.0,45.0,9997.0,9999.955555555556,-50.0,50.0,22.0,,,,,,,,,9999.960654380247
SQUID_INK,47500.0,"[1846.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1848.0, 1849.0, nan, nan]","[-5.0, -22.0, nan, nan]",1846.0,22.0,1848.0,-5.0,-27.0,22.0,49.0,1847.0,1847.5510204081634,-50.0,50.0,50.0,,,,,,,,,1847.881924786919
KELP,47600.0,"[2033.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2033.0,21.0,2036.0,-21.0,-21.0,21.0,42.0,2034.5,2034.5,-50.0,50.0,44.0,,,,,,,,,2034.8015169550458
RAINFOREST_RESIN,47600.0,"[9998.0, 9995.0, nan, nan]","[5.0, 21.0, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9998.0,5.0,10005.0,-21.0,-21.0,26.0,47.0,10001.5,9999.787234042553,-50.0,50.0,23.0,,,,,,,,,9999.950016082372
SQUID_INK,47600.0,"[1846.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1849.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1846.0,21.0,1849.0,-21.0,-21.0,21.0,42.0,1847.5,1847.5,-50.0,50.0,50.0,,,,,,,,,1847.8291470091408
KELP,47700.0,"[2033.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-4.0, -23.0, nan, nan]",2033.0,23.0,2035.0,-4.0,-27.0,23.0,50.0,2034.0,2034.54,-50.0,50.0,44.0,,,,,,,,,2034.7763430420023
RAINFOREST_RESIN,47700.0,"[9998.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9998.0,1.0,10005.0,-23.0,-23.0,24.0,47.0,10001.5,9999.95744680851,-50.0,50.0,23.0,,,,,,,,,9999.945760763225
SQUID_INK,47700.0,"[1845.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1847.0, 1849.0, nan, nan]","[-4.0, -23.0, nan, nan]",1845.0,23.0,1847.0,-4.0,-27.0,23.0,50.0,1846.0,1847.0,-50.0,50.0,50.0,,,,,,,,,1847.7541470091408
KELP,47800.0,"[2033.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-7.0, -20.0, nan, nan]",2033.0,20.0,2035.0,-7.0,-27.0,20.0,47.0,2034.0,2034.5744680851064,-50.0,50.0,44.0,,,,,,,,,2034.7550664462574
RAINFOREST_RESIN,47800.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,9999.954971289542
SQUID_INK,47800.0,"[1845.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1847.0, 1848.0, nan, nan]","[-7.0, -20.0, nan, nan]",1845.0,20.0,1847.0,-7.0,-27.0,20.0,47.0,1846.0,1846.5744680851064,-50.0,50.0,50.0,,,,,,,,,1847.6814211380333
KELP,47900.0,"[2033.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2033.0,23.0,2036.0,-23.0,-23.0,23.0,46.0,2034.5,2034.5,-50.0,50.0,44.0,,,,,,,,,2034.7281056619438
RAINFOREST_RESIN,47900.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9995.0,23.0,10005.0,-23.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,23.0,,,,,,,,,9999.968304622875
SQUID_INK,47900.0,"[1845.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1848.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1845.0,23.0,1848.0,-23.0,-23.0,23.0,46.0,1846.5,1846.5,-50.0,50.0,50.0,,,,,,,,,1847.55446035372
KELP,48000.0,"[2033.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2033.0,27.0,2036.0,-27.0,-27.0,27.0,54.0,2034.5,2034.5,-50.0,50.0,44.0,,,,,,,,,2034.703105661944
RAINFOREST_RESIN,48000.0,"[10002.0, 9996.0, 9995.0, nan]","[2.0, 1.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",10002.0,2.0,10004.0,-1.0,-27.0,29.0,56.0,10003.0,10000.07142857143,-50.0,50.0,23.0,,,,,,,,,9999.974003711019
SQUID_INK,48000.0,"[1845.0, 1844.0, nan, nan]","[1.0, 26.0, nan, nan]","[1848.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1845.0,1.0,1848.0,-27.0,-27.0,27.0,54.0,1846.5,1846.0185185185185,-50.0,50.0,50.0,,,,,,,,,1847.380386279646
KELP,48100.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2035.0, 2037.0, nan, nan]","[-1.0, -30.0, nan, nan]",2033.0,30.0,2035.0,-1.0,-31.0,30.0,61.0,2034.0,2035.0,-50.0,50.0,44.0,,,,,,,,,2034.7068093656476
RAINFOREST_RESIN,48100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.974003711019
SQUID_INK,48100.0,"[1844.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1845.0, 1847.0, nan, nan]","[-1.0, -30.0, nan, nan]",1844.0,30.0,1845.0,-1.0,-31.0,30.0,61.0,1844.5,1845.4918032786886,-50.0,50.0,50.0,,,,,,,,,1847.1355319991358
KELP,48200.0,"[2033.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2033.0,28.0,2036.0,-27.0,-27.0,28.0,55.0,2034.5,2034.4727272727273,-50.0,50.0,44.0,,,,,,,,,2034.6842918831298
RAINFOREST_RESIN,48200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.974003711019
SQUID_INK,48200.0,"[1842.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1842.0,28.0,1845.0,-27.0,-27.0,28.0,55.0,1843.5,1843.4727272727273,-50.0,50.0,50.0,,,,,,,,,1846.7899375935413
KELP,48300.0,"[2033.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2034.0, 2036.0, nan, nan]","[-4.0, -21.0, nan, nan]",2033.0,21.0,2034.0,-4.0,-25.0,21.0,46.0,2033.5,2034.4565217391305,-50.0,50.0,44.0,,,,,,,,,2034.6571179700863
RAINFOREST_RESIN,48300.0,"[9998.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9998.0,4.0,10004.0,-1.0,-21.0,25.0,46.0,10001.0,9999.826086956522,-50.0,50.0,21.0,,,,,,,,,9999.965308058843
SQUID_INK,48300.0,"[1839.0, nan, nan, nan]","[17.0, nan, nan, nan]","[1842.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1839.0,17.0,1842.0,-21.0,-21.0,17.0,38.0,1840.5,1840.657894736842,-50.0,50.0,50.0,,,,,,,,,1846.3478323303832
KELP,48400.0,"[2033.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-6.0, -32.0, nan, nan]",2033.0,32.0,2035.0,-6.0,-38.0,32.0,70.0,2034.0,2034.5428571428572,-50.0,50.0,48.0,,,,,,,,,2034.6342608272291
RAINFOREST_RESIN,48400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.965308058843
SQUID_INK,48400.0,"[1838.0, nan, nan, nan]","[32.0, nan, nan, nan]","[1840.0, 1841.0, nan, nan]","[-6.0, -32.0, nan, nan]",1838.0,32.0,1840.0,-6.0,-38.0,32.0,70.0,1839.0,1839.5428571428572,-50.0,50.0,50.0,,,,,,,,,1845.8749751875262
KELP,48500.0,"[2033.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2033.0,29.0,2036.0,-29.0,-29.0,29.0,58.0,2034.5,2034.5,-50.0,50.0,48.0,,,,,,,,,2034.610067278842
RAINFOREST_RESIN,48500.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.966947403107
SQUID_INK,48500.0,"[1838.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1838.0,29.0,1841.0,-29.0,-29.0,29.0,58.0,1839.5,1839.5,-50.0,50.0,50.0,,,,,,,,,1845.5241687359135
KELP,48600.0,"[2033.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2033.0,27.0,2036.0,-27.0,-27.0,27.0,54.0,2034.5,2034.5,-50.0,50.0,48.0,,,,,,,,,2034.5883459673666
RAINFOREST_RESIN,48600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.968701789072
SQUID_INK,48600.0,"[1839.0, 1838.0, nan, nan]","[1.0, 26.0, nan, nan]","[1842.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1839.0,1.0,1842.0,-27.0,-27.0,27.0,54.0,1840.5,1840.0185185185185,-50.0,50.0,50.0,,,,,,,,,1845.1283733503642
KELP,48700.0,"[2033.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2034.0, 2036.0, nan, nan]","[-2.0, -23.0, nan, nan]",2033.0,23.0,2034.0,-2.0,-25.0,23.0,48.0,2033.5,2034.4791666666667,-50.0,50.0,48.0,,,,,,,,,2034.5873043007
RAINFOREST_RESIN,48700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10000.0, 10004.0, 10005.0, nan]","[-2.0, -1.0, -22.0, nan]",9996.0,1.0,10000.0,-2.0,-25.0,23.0,48.0,9998.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.968701789072
SQUID_INK,48700.0,"[1840.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1841.0, 1843.0, nan, nan]","[-2.0, -23.0, nan, nan]",1840.0,23.0,1841.0,-2.0,-25.0,23.0,48.0,1840.5,1841.4791666666667,-50.0,50.0,50.0,,,,,,,,,1844.927331683697
KELP,48800.0,"[2033.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2033.0,29.0,2036.0,-29.0,-29.0,29.0,58.0,2034.5,2034.5,-50.0,50.0,50.0,,,,,,,,,2034.5873043007002
RAINFOREST_RESIN,48800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.968701789072
SQUID_INK,48800.0,"[1839.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1842.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1839.0,29.0,1842.0,-29.0,-29.0,29.0,58.0,1840.5,1840.5,-50.0,50.0,50.0,,,,,,,,,1844.5273316836974
KELP,48900.0,"[2033.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,21.0,2036.0,-22.0,-22.0,21.0,43.0,2034.5,2034.5348837209303,-50.0,50.0,50.0,,,,,,,,,2034.5740484867467
RAINFOREST_RESIN,48900.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.96393988431
SQUID_INK,48900.0,"[1839.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1840.0, 1843.0, nan, nan]","[-1.0, -22.0, nan, nan]",1839.0,22.0,1840.0,-1.0,-23.0,22.0,45.0,1839.5,1840.9777777777779,-50.0,50.0,50.0,,,,,,,,,1844.183363429729
KELP,49000.0,"[2033.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2036.0, 2037.0, nan, nan]","[-1.0, -28.0, nan, nan]",2033.0,29.0,2036.0,-1.0,-29.0,29.0,58.0,2034.5,2034.9827586206898,-50.0,50.0,50.0,,,,,,,,,2034.5742733743027
RAINFOREST_RESIN,49000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.96393988431
SQUID_INK,49000.0,"[1838.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1838.0,29.0,1841.0,-29.0,-29.0,29.0,58.0,1839.5,1839.5,-50.0,50.0,50.0,,,,,,,,,1843.9094503862507
KELP,49100.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,30.0,2037.0,-30.0,-30.0,30.0,60.0,2035.0,2035.0,-50.0,50.0,50.0,,,,,,,,,2034.599273374303
RAINFOREST_RESIN,49100.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,21.0,,,,,,,,,9999.966162106532
SQUID_INK,49100.0,"[1834.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1837.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1834.0,30.0,1837.0,-30.0,-30.0,30.0,60.0,1835.5,1835.5,-50.0,50.0,50.0,,,,,,,,,1843.4594503862506
KELP,49200.0,"[2034.0, 2033.0, nan, nan]","[1.0, 25.0, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,1.0,2037.0,-26.0,-26.0,26.0,52.0,2035.5,2035.0192307692307,-50.0,50.0,50.0,,,,,,,,,2034.6247029978708
RAINFOREST_RESIN,49200.0,"[10002.0, 9996.0, 9995.0, nan]","[3.0, 1.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",10002.0,3.0,10004.0,-1.0,-26.0,29.0,55.0,10003.0,10000.10909090909,-50.0,50.0,21.0,,,,,,,,,9999.971616651987
SQUID_INK,49200.0,"[1833.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1836.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1833.0,26.0,1836.0,-26.0,-26.0,26.0,52.0,1834.5,1834.5,-50.0,50.0,50.0,,,,,,,,,1842.8089184713572
KELP,49300.0,"[2034.0, 2033.0, nan, nan]","[6.0, 29.0, nan, nan]","[2037.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2034.0,6.0,2037.0,-29.0,-29.0,35.0,64.0,2035.5,2034.90625,-50.0,50.0,50.0,,,,,,,,,2034.6529942212753
